1.100000000000000000e+01;1.000000000000000000e+00;1.929000000000000000e+03;1.005300000000000000e+05;1.928999999999999915e+01;7.200000000000000000e+01
1.200000000000000000e+01;2.000000000000000000e+00;1.900000000000000000e+03;1.121500000000000000e+04;1.600000000000000000e+01;3.389999999999999858e+01
1.300000000000000000e+01;1.000000000000000000e+00;1.956000000000000000e+03;1.288976000000000000e+06;1.785000000000000142e+01;6.700000000000000000e+01
3.000000000000000000e+00;1.000000000000000000e+00;1.925000000000000000e+03;9.809700000000000000e+04;2.100000000000000000e+01;8.700000000000000000e+01
1.200000000000000000e+01;2.000000000000000000e+00;1.926000000000000000e+03;2.222000000000000000e+04;1.500000000000000000e+01;3.180000000000000071e+01
1.000000000000000000e+00;1.000000000000000000e+00;1.917000000000000000e+03;6.143700000000000000e+04;4.220000000000000284e+01;2.070000000000000000e+02
1.400000000000000000e+01;2.000000000000000000e+00;1.900000000000000000e+03;2.136000000000000000e+04;4.200000000000000000e+01;2.060000000000000000e+02
1.500000000000000000e+01;2.000000000000000000e+00;1.910000000000000000e+03;1.476500000000000000e+04;3.689999999999999858e+01;1.720000000000000000e+02
1.600000000000000000e+01;1.000000000000000000e+00;1.949000000000000000e+03;4.276300000000000000e+04;1.500000000000000000e+01;5.100000000000000000e+01
1.500000000000000000e+01;2.000000000000000000e+00;1.900000000000000000e+03;5.224000000000000000e+03;4.979999999999999716e+01;2.450000000000000000e+02
5.000000000000000000e+00;2.000000000000000000e+00;1.900000000000000000e+03;1.422700000000000000e+04;3.400000000000000000e+01;7.200000000000000000e+01
7.000000000000000000e+00;1.000000000000000000e+00;1.926000000000000000e+03;1.994830000000000000e+05;2.500000000000000000e+01;1.040000000000000000e+02
5.000000000000000000e+00;2.000000000000000000e+00;1.910000000000000000e+03;1.010500000000000000e+04;4.010000000000000142e+01;1.970000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.910000000000000000e+03;1.222000000000000000e+04;4.120000000000000284e+01;2.020000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.955000000000000000e+03;1.848160000000000000e+05;3.200000000000000000e+01;1.490000000000000000e+02
4.000000000000000000e+00;2.000000000000000000e+00;1.928000000000000000e+03;1.013500000000000000e+04;4.300000000000000000e+01;2.110000000000000000e+02
1.700000000000000000e+01;1.000000000000000000e+00;1.994000000000000000e+03;1.689630000000000000e+05;2.242000000000000171e+01;9.300000000000000000e+01
7.000000000000000000e+00;1.000000000000000000e+00;1.920000000000000000e+03;4.577400000000000000e+04;2.300000000000000000e+01;9.500000000000000000e+01
9.000000000000000000e+00;2.000000000000000000e+00;1.920000000000000000e+03;5.898000000000000000e+03;3.500000000000000000e+01;1.630000000000000000e+02
1.800000000000000000e+01;1.000000000000000000e+00;1.925000000000000000e+03;5.400000000000000000e+05;1.500000000000000000e+01;5.100000000000000000e+01
1.900000000000000000e+01;1.000000000000000000e+00;1.929000000000000000e+03;1.614620000000000000e+05;3.000000000000000000e+01;1.400000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.930000000000000000e+03;1.200730000000000000e+05;4.360000000000000142e+01;2.140000000000000000e+02
5.000000000000000000e+00;1.000000000000000000e+00;1.900000000000000000e+03;4.018000000000000000e+04;3.089999999999999858e+01;1.440000000000000000e+02
1.400000000000000000e+01;2.000000000000000000e+00;1.900000000000000000e+03;9.392000000000000000e+03;3.600000000000000000e+01;1.670000000000000000e+02
7.000000000000000000e+00;1.000000000000000000e+00;1.940000000000000000e+03;2.456000000000000000e+04;2.800000000000000000e+01;1.160000000000000000e+02
2.000000000000000000e+01;1.000000000000000000e+00;1.955000000000000000e+03;1.263000000000000000e+05;2.900000000000000000e+01;1.350000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.952000000000000000e+03;2.549280000000000000e+05;3.000000000000000000e+01;1.400000000000000000e+02
2.000000000000000000e+01;0.000000000000000000e+00;1.900000000000000000e+03;4.307300000000000000e+04;3.100000000000000000e+01;1.440000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.937000000000000000e+03;3.643200000000000000e+04;3.500000000000000000e+01;1.630000000000000000e+02
2.100000000000000000e+01;1.000000000000000000e+00;1.962000000000000000e+03;1.879720000000000000e+05;2.600000000000000000e+01;1.070000000000000000e+02
1.100000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;1.167000000000000000e+04;1.835000000000000142e+01;3.889999999999999858e+01
1.000000000000000000e+00;1.000000000000000000e+00;1.938000000000000000e+03;7.934100000000000000e+04;4.000000000000000000e+01;1.970000000000000000e+02
3.000000000000000000e+00;1.000000000000000000e+00;1.926000000000000000e+03;1.456250000000000000e+05;1.850000000000000000e+01;6.900000000000000000e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.927000000000000000e+03;1.593720000000000000e+05;2.580000000000000071e+01;1.070000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.957000000000000000e+03;4.907500000000000000e+04;3.400000000000000000e+01;1.580000000000000000e+02
7.000000000000000000e+00;1.000000000000000000e+00;1.916000000000000000e+03;9.768500000000000000e+04;2.500000000000000000e+01;1.030000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.964000000000000000e+03;8.823100000000000000e+04;3.200000000000000000e+01;1.500000000000000000e+02
1.500000000000000000e+01;2.000000000000000000e+00;1.911000000000000000e+03;6.175000000000000000e+03;3.810000000000000142e+01;1.770000000000000000e+02
1.200000000000000000e+01;1.000000000000000000e+00;1.916000000000000000e+03;7.567900000000000000e+04;1.300000000000000000e+01;2.760000000000000142e+01
3.000000000000000000e+00;2.000000000000000000e+00;1.910000000000000000e+03;2.190000000000000000e+04;2.100000000000000000e+01;8.700000000000000000e+01
9.000000000000000000e+00;1.000000000000000000e+00;1.923000000000000000e+03;3.349200000000000000e+04;3.500000000000000000e+01;1.630000000000000000e+02
2.200000000000000000e+01;1.000000000000000000e+00;1.920000000000000000e+03;4.829800000000000000e+04;1.600000000000000000e+01;5.400000000000000000e+01
5.000000000000000000e+00;2.000000000000000000e+00;1.920000000000000000e+03;8.656000000000000000e+03;3.400000000000000000e+01;1.580000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.924000000000000000e+03;8.098500000000000000e+04;4.220000000000000284e+01;2.070000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.925000000000000000e+03;6.950900000000000000e+04;3.500000000000000000e+01;1.630000000000000000e+02
2.000000000000000000e+01;0.000000000000000000e+00;1.909000000000000000e+03;5.031300000000000000e+04;3.200000000000000000e+01;1.490000000000000000e+02
5.000000000000000000e+00;2.000000000000000000e+00;1.920000000000000000e+03;1.812600000000000000e+04;3.750000000000000000e+01;1.750000000000000000e+02
2.200000000000000000e+01;2.000000000000000000e+00;1.909000000000000000e+03;1.733000000000000000e+04;1.500000000000000000e+01;3.180000000000000071e+01
2.200000000000000000e+01;2.000000000000000000e+00;1.907000000000000000e+03;1.517500000000000000e+04;1.500000000000000000e+01;3.180000000000000071e+01
1.000000000000000000e+00;1.000000000000000000e+00;1.963000000000000000e+03;1.390000000000000000e+05;3.300000000000000000e+01;1.530000000000000000e+02
1.700000000000000000e+01;2.000000000000000000e+00;1.925000000000000000e+03;3.174600000000000000e+04;1.140000000000000036e+01;2.416000000000000014e+01
4.000000000000000000e+00;2.000000000000000000e+00;1.920000000000000000e+03;1.046500000000000000e+04;4.000000000000000000e+01;1.960000000000000000e+02
1.600000000000000000e+01;1.000000000000000000e+00;1.939000000000000000e+03;8.740000000000000000e+04;1.400000000000000000e+01;4.360000000000000142e+01
2.200000000000000000e+01;1.000000000000000000e+00;1.923000000000000000e+03;8.180400000000000000e+04;1.200000000000000000e+01;3.370000000000000284e+01
2.300000000000000000e+01;1.000000000000000000e+00;1.931000000000000000e+03;5.828000000000000000e+04;3.389999999999999858e+01;1.580000000000000000e+02
2.400000000000000000e+01;1.000000000000000000e+00;1.930000000000000000e+03;1.429710000000000000e+05;2.660000000000000142e+01;1.100000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.961000000000000000e+03;1.594030000000000000e+05;3.139999999999999858e+01;1.460000000000000000e+02
2.300000000000000000e+01;1.000000000000000000e+00;1.958000000000000000e+03;4.000000000000000000e+04;3.500000000000000000e+01;1.630000000000000000e+02
3.000000000000000000e+00;2.000000000000000000e+00;1.930000000000000000e+03;1.786000000000000000e+04;2.300000000000000000e+01;5.400000000000000000e+01
5.000000000000000000e+00;2.000000000000000000e+00;1.910000000000000000e+03;2.820000000000000000e+04;3.189999999999999858e+01;1.490000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.963000000000000000e+03;1.585000000000000000e+05;3.400000000000000000e+01;1.580000000000000000e+02
2.000000000000000000e+00;1.000000000000000000e+00;1.963000000000000000e+03;1.353150000000000000e+05;3.660000000000000142e+01;1.710000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.980000000000000000e+03;3.018510000000000000e+05;3.300000000000000000e+01;1.540000000000000000e+02
2.500000000000000000e+01;1.000000000000000000e+00;1.963000000000000000e+03;1.114280000000000000e+05;3.410000000000000142e+01;1.590000000000000000e+02
1.800000000000000000e+01;2.000000000000000000e+00;1.907000000000000000e+03;1.303500000000000000e+04;1.400000000000000000e+01;2.969999999999999929e+01
3.000000000000000000e+00;1.000000000000000000e+00;1.929000000000000000e+03;1.653720000000000000e+05;2.000000000000000000e+01;7.500000000000000000e+01
9.000000000000000000e+00;1.000000000000000000e+00;1.930000000000000000e+03;5.448800000000000000e+04;3.400000000000000000e+01;1.580000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.941000000000000000e+03;8.260800000000000000e+04;3.300000000000000000e+01;1.540000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.926000000000000000e+03;1.738730000000000000e+05;3.200000000000000000e+01;1.490000000000000000e+02
2.600000000000000000e+01;2.000000000000000000e+00;1.915000000000000000e+03;1.200000000000000000e+04;2.550000000000000000e+01;5.400000000000000000e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.902000000000000000e+03;2.260000000000000000e+04;3.700000000000000000e+01;1.730000000000000000e+02
2.700000000000000000e+01;1.000000000000000000e+00;1.962000000000000000e+03;7.800620000000000000e+05;2.050000000000000000e+01;4.350000000000000000e+01
2.300000000000000000e+01;1.000000000000000000e+00;1.936000000000000000e+03;9.280000000000000000e+03;3.500000000000000000e+01;1.630000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.961000000000000000e+03;1.545060000000000000e+05;3.100000000000000000e+01;1.440000000000000000e+02
5.000000000000000000e+00;2.000000000000000000e+00;1.910000000000000000e+03;8.555000000000000000e+03;3.739999999999999858e+01;1.740000000000000000e+02
7.000000000000000000e+00;1.000000000000000000e+00;1.927000000000000000e+03;8.839600000000000000e+04;2.800000000000000000e+01;1.170000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.941000000000000000e+03;6.227200000000000000e+04;3.500000000000000000e+01;1.640000000000000000e+02
2.800000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;2.007600000000000000e+04;2.600000000000000000e+01;5.500000000000000000e+01
1.500000000000000000e+01;2.000000000000000000e+00;1.900000000000000000e+03;2.200000000000000000e+04;3.180000000000000071e+01;1.480000000000000000e+02
4.000000000000000000e+00;2.000000000000000000e+00;1.920000000000000000e+03;9.215000000000000000e+03;3.200000000000000000e+01;1.490000000000000000e+02
2.700000000000000000e+01;1.000000000000000000e+00;1.920000000000000000e+03;4.123600000000000000e+04;3.810000000000000142e+01;1.870000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.925000000000000000e+03;1.164990000000000000e+05;3.300000000000000000e+01;1.540000000000000000e+02
3.000000000000000000e+00;1.000000000000000000e+00;1.926000000000000000e+03;1.243510000000000000e+05;1.950000000000000000e+01;7.300000000000000000e+01
9.000000000000000000e+00;1.000000000000000000e+00;1.924000000000000000e+03;3.288100000000000000e+04;3.500000000000000000e+01;1.630000000000000000e+02
9.000000000000000000e+00;1.000000000000000000e+00;1.924000000000000000e+03;7.700800000000000000e+04;2.900000000000000000e+01;1.350000000000000000e+02
4.000000000000000000e+00;2.000000000000000000e+00;1.910000000000000000e+03;8.825000000000000000e+03;3.500000000000000000e+01;1.630000000000000000e+02
2.000000000000000000e+00;0.000000000000000000e+00;1.902000000000000000e+03;2.488000000000000000e+04;3.579999999999999716e+01;1.670000000000000000e+02
2.000000000000000000e+01;1.000000000000000000e+00;1.911000000000000000e+03;1.492760000000000000e+05;3.400000000000000000e+01;1.580000000000000000e+02
1.600000000000000000e+01;1.000000000000000000e+00;1.939000000000000000e+03;8.740000000000000000e+04;1.400000000000000000e+01;4.360000000000000142e+01
2.800000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;1.674700000000000000e+04;2.860000000000000142e+01;6.100000000000000000e+01
7.000000000000000000e+00;1.000000000000000000e+00;1.910000000000000000e+03;1.630320000000000000e+05;2.300000000000000000e+01;9.500000000000000000e+01
9.000000000000000000e+00;1.000000000000000000e+00;1.926000000000000000e+03;2.890660000000000000e+05;3.200000000000000000e+01;1.490000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.920000000000000000e+03;3.669400000000000000e+04;4.500000000000000000e+01;2.210000000000000000e+02
2.700000000000000000e+01;1.000000000000000000e+00;1.920000000000000000e+03;1.940800000000000000e+04;3.579999999999999716e+01;1.660000000000000000e+02
2.900000000000000000e+01;1.000000000000000000e+00;1.907000000000000000e+03;6.992500000000000000e+04;3.500000000000000000e+01;1.630000000000000000e+02
2.700000000000000000e+01;2.000000000000000000e+00;1.870000000000000000e+03;2.711100000000000000e+04;3.189999999999999858e+01;1.490000000000000000e+02
7.000000000000000000e+00;2.000000000000000000e+00;1.900000000000000000e+03;1.421400000000000000e+04;3.200000000000000000e+01;1.490000000000000000e+02
2.200000000000000000e+01;1.000000000000000000e+00;1.910000000000000000e+03;8.410200000000000000e+04;1.325000000000000000e+01;4.129999999999999716e+01
1.700000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;1.087000000000000000e+04;2.025000000000000000e+01;4.300000000000000000e+01
3.000000000000000000e+01;1.000000000000000000e+00;1.910000000000000000e+03;4.190000000000000000e+04;3.000000000000000000e+01;1.400000000000000000e+02
6.000000000000000000e+00;1.000000000000000000e+00;1.900000000000000000e+03;1.250000000000000000e+04;2.900000000000000000e+01;1.350000000000000000e+02
3.000000000000000000e+00;1.000000000000000000e+00;1.930000000000000000e+03;1.217130000000000000e+05;2.000000000000000000e+01;7.500000000000000000e+01
2.500000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;8.104000000000000000e+03;3.700000000000000000e+01;1.730000000000000000e+02
1.700000000000000000e+01;1.000000000000000000e+00;1.900000000000000000e+03;5.076000000000000000e+04;1.376999999999999957e+01;2.919999999999999929e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.910000000000000000e+03;1.056000000000000000e+04;3.550000000000000000e+01;1.660000000000000000e+02
6.000000000000000000e+00;2.000000000000000000e+00;1.920000000000000000e+03;2.154000000000000000e+04;2.800000000000000000e+01;1.160000000000000000e+02
1.800000000000000000e+01;1.000000000000000000e+00;1.936000000000000000e+03;8.178100000000000000e+04;1.500000000000000000e+01;5.100000000000000000e+01
7.000000000000000000e+00;1.000000000000000000e+00;1.920000000000000000e+03;2.954000000000000000e+04;3.200000000000000000e+01;1.490000000000000000e+02
1.900000000000000000e+01;1.000000000000000000e+00;1.928000000000000000e+03;1.485200000000000000e+04;3.400000000000000000e+01;1.580000000000000000e+02
4.000000000000000000e+00;2.000000000000000000e+00;1.910000000000000000e+03;1.006500000000000000e+04;4.100000000000000000e+01;2.020000000000000000e+02
3.000000000000000000e+00;1.000000000000000000e+00;1.907000000000000000e+03;1.875880000000000000e+05;2.000000000000000000e+01;7.500000000000000000e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.925000000000000000e+03;4.952000000000000000e+04;3.039999999999999858e+01;1.420000000000000000e+02
1.000000000000000000e+01;1.000000000000000000e+00;1.926000000000000000e+03;4.684100000000000000e+04;1.189000000000000057e+01;2.519999999999999929e+01
1.900000000000000000e+01;1.000000000000000000e+00;1.929000000000000000e+03;1.276070000000000000e+05;3.139999999999999858e+01;1.470000000000000000e+02
2.000000000000000000e+00;1.000000000000000000e+00;1.960000000000000000e+03;1.515000000000000000e+05;3.829999999999999716e+01;1.880000000000000000e+02
2.900000000000000000e+01;0.000000000000000000e+00;1.928000000000000000e+03;1.276660000000000000e+05;3.200000000000000000e+01;1.490000000000000000e+02
1.500000000000000000e+01;2.000000000000000000e+00;1.940000000000000000e+03;1.944000000000000000e+04;3.500000000000000000e+01;1.630000000000000000e+02
1.900000000000000000e+01;1.000000000000000000e+00;1.961000000000000000e+03;3.900000000000000000e+04;3.300000000000000000e+01;1.540000000000000000e+02
1.500000000000000000e+01;1.000000000000000000e+00;1.963000000000000000e+03;3.999320000000000000e+05;2.789999999999999858e+01;1.160000000000000000e+02
3.000000000000000000e+01;1.000000000000000000e+00;1.925000000000000000e+03;5.866200000000000000e+04;3.100000000000000000e+01;1.440000000000000000e+02
2.500000000000000000e+01;1.000000000000000000e+00;1.950000000000000000e+03;2.850000000000000000e+04;3.510000000000000142e+01;1.640000000000000000e+02
7.000000000000000000e+00;1.000000000000000000e+00;1.927000000000000000e+03;4.425600000000000000e+04;2.200000000000000000e+01;9.100000000000000000e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.983000000000000000e+03;5.774500000000000000e+04;3.150000000000000000e+01;1.470000000000000000e+02
1.800000000000000000e+01;1.000000000000000000e+00;1.939000000000000000e+03;8.901340000000000000e+05;1.300000000000000000e+01;4.039999999999999858e+01
1.500000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;1.943800000000000000e+04;3.600000000000000000e+01;1.680000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.913000000000000000e+03;1.516660000000000000e+05;3.000000000000000000e+01;1.400000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.948000000000000000e+03;1.161900000000000000e+05;2.889999999999999858e+01;1.350000000000000000e+02
1.000000000000000000e+00;2.000000000000000000e+00;1.910000000000000000e+03;9.620000000000000000e+03;4.500000000000000000e+01;2.210000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.962000000000000000e+03;2.121180000000000000e+05;3.189999999999999858e+01;1.490000000000000000e+02
3.000000000000000000e+00;1.000000000000000000e+00;1.911000000000000000e+03;4.815000000000000000e+04;2.300000000000000000e+01;9.500000000000000000e+01
7.000000000000000000e+00;1.000000000000000000e+00;1.931000000000000000e+03;1.903590000000000000e+05;2.500000000000000000e+01;1.030000000000000000e+02
2.500000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;9.620000000000000000e+03;3.500000000000000000e+01;1.630000000000000000e+02
6.000000000000000000e+00;2.000000000000000000e+00;1.901000000000000000e+03;1.052000000000000000e+04;3.200000000000000000e+01;6.800000000000000000e+01
6.000000000000000000e+00;0.000000000000000000e+00;1.911000000000000000e+03;3.146800000000000000e+04;2.800000000000000000e+01;1.160000000000000000e+02
7.000000000000000000e+00;1.000000000000000000e+00;1.929000000000000000e+03;1.232170000000000000e+05;2.500000000000000000e+01;1.040000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.921000000000000000e+03;9.880000000000000000e+04;2.989999999999999858e+01;1.400000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.928000000000000000e+03;6.015000000000000000e+04;3.200000000000000000e+01;1.490000000000000000e+02
1.000000000000000000e+01;2.000000000000000000e+00;1.910000000000000000e+03;1.317000000000000000e+04;1.474000000000000021e+01;4.979999999999999716e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.964000000000000000e+03;9.669900000000000000e+04;3.400000000000000000e+01;1.580000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.959000000000000000e+03;1.636000000000000000e+05;4.010000000000000142e+01;1.970000000000000000e+02
7.000000000000000000e+00;1.000000000000000000e+00;1.923000000000000000e+03;1.932000000000000000e+04;2.300000000000000000e+01;9.500000000000000000e+01
1.700000000000000000e+01;1.000000000000000000e+00;1.920000000000000000e+03;5.591700000000000000e+04;1.193999999999999950e+01;2.539999999999999858e+01
7.000000000000000000e+00;1.000000000000000000e+00;1.965000000000000000e+03;3.039500000000000000e+05;2.500000000000000000e+01;5.300000000000000000e+01
2.000000000000000000e+00;0.000000000000000000e+00;1.920000000000000000e+03;3.638900000000000000e+04;3.460000000000000142e+01;1.610000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.928000000000000000e+03;4.919600000000000000e+04;3.400000000000000000e+01;1.580000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.957000000000000000e+03;9.285400000000000000e+04;3.400000000000000000e+01;1.580000000000000000e+02
2.200000000000000000e+01;2.000000000000000000e+00;1.906000000000000000e+03;1.627500000000000000e+04;1.700000000000000000e+01;3.610000000000000142e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.926000000000000000e+03;1.965770000000000000e+05;2.900000000000000000e+01;1.350000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.960000000000000000e+03;1.200000000000000000e+04;4.120000000000000284e+01;2.030000000000000000e+02
2.900000000000000000e+01;0.000000000000000000e+00;1.927000000000000000e+03;6.209100000000000000e+04;2.600000000000000000e+01;1.080000000000000000e+02
4.000000000000000000e+00;2.000000000000000000e+00;1.925000000000000000e+03;8.878000000000000000e+03;3.200000000000000000e+01;1.490000000000000000e+02
1.000000000000000000e+00;1.000000000000000000e+00;1.929000000000000000e+03;5.127000000000000000e+04;3.800000000000000000e+01;1.770000000000000000e+02
7.000000000000000000e+00;1.000000000000000000e+00;1.940000000000000000e+03;3.862300000000000000e+04;2.300000000000000000e+01;9.500000000000000000e+01
6.000000000000000000e+00;2.000000000000000000e+00;1.910000000000000000e+03;9.390000000000000000e+03;3.100000000000000000e+01;6.600000000000000000e+01
3.000000000000000000e+00;1.000000000000000000e+00;1.900000000000000000e+03;5.065800000000000000e+04;2.150000000000000000e+01;8.900000000000000000e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.968000000000000000e+03;1.938360000000000000e+05;3.200000000000000000e+01;7.500000000000000000e+01
1.400000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;2.088500000000000000e+04;4.200000000000000000e+01;2.060000000000000000e+02
9.000000000000000000e+00;1.000000000000000000e+00;1.924000000000000000e+03;1.203830000000000000e+05;3.600000000000000000e+01;1.680000000000000000e+02
5.000000000000000000e+00;2.000000000000000000e+00;1.974000000000000000e+03;5.982000000000000000e+04;2.298999999999999844e+01;4.879999999999999716e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.930000000000000000e+03;2.310500000000000000e+05;3.000000000000000000e+01;1.400000000000000000e+02
1.400000000000000000e+01;0.000000000000000000e+00;1.920000000000000000e+03;5.748600000000000000e+04;4.000000000000000000e+01;1.860000000000000000e+02
7.000000000000000000e+00;1.000000000000000000e+00;1.938000000000000000e+03;1.559060000000000000e+05;2.300000000000000000e+01;9.600000000000000000e+01
3.000000000000000000e+00;1.000000000000000000e+00;1.929000000000000000e+03;1.519120000000000000e+05;2.200000000000000000e+01;9.100000000000000000e+01
4.000000000000000000e+00;1.000000000000000000e+00;1.929000000000000000e+03;5.509050000000000000e+05;2.900000000000000000e+01;1.200000000000000000e+02
3.000000000000000000e+01;1.000000000000000000e+00;1.980000000000000000e+03;2.258000000000000000e+04;3.700000000000000000e+01;1.720000000000000000e+02
2.000000000000000000e+00;1.000000000000000000e+00;1.902000000000000000e+03;3.175600000000000000e+04;3.720000000000000284e+01;1.730000000000000000e+02
2.500000000000000000e+01;1.000000000000000000e+00;1.930000000000000000e+03;8.779300000000000000e+04;3.329999999999999716e+01;1.550000000000000000e+02
9.000000000000000000e+00;1.000000000000000000e+00;1.928000000000000000e+03;1.768910000000000000e+05;4.200000000000000000e+01;2.060000000000000000e+02
2.200000000000000000e+01;2.000000000000000000e+00;1.920000000000000000e+03;1.927000000000000000e+04;1.350000000000000000e+01;2.860000000000000142e+01
5.000000000000000000e+00;2.000000000000000000e+00;1.904000000000000000e+03;1.846800000000000000e+04;3.189999999999999858e+01;1.490000000000000000e+02
4.000000000000000000e+00;1.000000000000000000e+00;1.923000000000000000e+03;3.803400000000000000e+04;3.500000000000000000e+01;1.630000000000000000e+02
2.800000000000000000e+01;2.000000000000000000e+00;1.900000000000000000e+03;9.984000000000000000e+03;3.450000000000000000e+01;1.600000000000000000e+02
