4.243464724917329206e-02;2.800000000000000266e-01;1.739999999999999880e-01
5.097773549208461236e-02;6.959999999999999520e-01;6.480000000000000204e-01
7.528277042776098521e-03;7.219999999999999751e-01;6.720000000000000417e-01
4.892357769678068458e-02;6.400000000000000133e-01;5.959999999999999742e-01
1.370247289520387657e-01;6.800000000000000488e-01;6.320000000000000062e-01
9.786214924608183097e-02;6.600000000000000311e-01;6.119999999999999885e-01
9.472707099180245616e-02;6.400000000000000133e-01;5.959999999999999742e-01
9.726103206776130772e-02;9.379999999999999449e-01;9.200000000000000400e-01
1.235261724511132198e-01;5.959999999999999742e-01;5.560000000000000497e-01
6.902488161671896383e-02;6.800000000000000488e-01;6.320000000000000062e-01
3.022774298901086953e-01;6.079999999999999849e-01;5.679999999999999494e-01
7.953557223356605768e-03;3.670000000000000484e-01;1.555999999999999883e-01
9.037953529961806343e-02;6.579999999999999183e-01;6.119999999999999885e-01
1.091825078990341265e-02;2.399999999999999911e-01;1.019999999999999934e-01
3.017035742618253899e-02;2.200000000000000011e-01;1.140000000000000041e-01
5.523190037539154815e-03;7.399999999999999911e-01;6.919999999999999485e-01
2.137053353579577708e-01;4.600000000000000200e-01;3.800000000000000044e-01
1.590909090909090884e-01;5.000000000000000000e-01;4.159999999999999809e-01
2.583304481526210727e-02;5.539999999999999369e-01;5.160000000000000142e-01
1.104603930570284415e-01;4.600000000000000200e-01;3.800000000000000044e-01
6.399648871235520328e-03;6.199999999999999956e-01;2.640000000000000124e-01
5.158294190291071862e-02;4.000000000000000222e-01;3.320000000000000173e-01
1.088894462361340992e-01;4.400000000000000022e-01;3.639999999999999902e-01
4.092163122210802639e-02;6.800000000000000488e-01;6.320000000000000062e-01
1.431231376953630841e-01;6.500000000000000222e-01;6.039999999999999813e-01
8.609197501751554224e-03;8.399999999999999689e-01;8.239999999999999547e-01
7.670105256844693409e-02;3.599999999999999867e-01;2.680000000000000160e-01
1.925346971378098446e-02;4.602000000000000535e-01;3.800000000000000044e-01
1.373982121875485553e-02;5.799999999999999600e-01;5.400000000000000355e-01
1.322185176804782820e-02;2.800000000000000266e-01;1.188000000000000028e-01
2.664816516137474486e-02;6.999999999999999556e-01;6.520000000000000240e-01
3.538889964205584743e-02;7.199999999999999734e-01;6.720000000000000417e-01
3.143120411540359371e-02;5.999999999999999778e-01;5.600000000000000533e-01
2.002088234732850303e-02;7.600000000000000089e-01;7.079999999999999627e-01
6.252777270410041222e-02;6.800000000000000488e-01;6.320000000000000062e-01
9.464869403544547144e-02;5.779999999999999583e-01;5.400000000000000355e-01
1.446565998849562613e-02;5.600000000000000533e-01;4.640000000000000235e-01
1.340770738542652052e-01;5.760000000000000675e-01;5.360000000000000320e-01
3.271386004465441644e-02;6.199999999999999956e-01;5.759999999999999565e-01
2.380901103274929986e-01;5.200000000000000178e-01;4.319999999999999951e-01
7.594249993866150628e-02;6.820000000000000506e-01;6.360000000000000098e-01
5.306324406993132708e-02;6.400000000000000133e-01;5.959999999999999742e-01
1.158615876581510634e-01;6.700000000000000400e-01;6.239999999999999991e-01
1.033662561985949357e-01;5.999999999999999778e-01;5.600000000000000533e-01
6.886949078150685424e-03;8.020000000000000462e-01;7.880000000000000338e-01
1.181106655362210503e-02;2.999999999999999889e-01;1.272000000000000075e-01
9.262111625142782981e-03;3.754000000000000115e-01;1.591999999999999804e-01
2.985753113950552831e-02;5.400000000000000355e-01;4.480000000000000093e-01
1.722998116226892584e-02;7.759999999999999121e-01;7.600000000000000089e-01
8.319611686481269419e-02;6.999999999999999556e-01;6.520000000000000240e-01
6.287194977332021158e-03;6.899999999999999467e-01;6.400000000000000133e-01
4.684283989019047412e-02;7.600000000000000089e-01;7.119999999999999662e-01
8.267951049160753019e-02;4.600000000000000200e-01;3.840000000000000080e-01
3.779677604909260219e-02;2.691999999999999948e-01;1.140000000000000041e-01
2.931298167751221831e-02;7.020000000000000684e-01;6.520000000000000240e-01
2.127150595528560714e-02;8.199999999999999512e-01;8.040000000000000480e-01
3.801350537188843276e-02;2.999999999999999889e-01;2.039999999999999869e-01
1.206603020034513057e-01;7.199999999999999734e-01;6.720000000000000417e-01
7.044384529615585477e-02;6.600000000000000311e-01;6.159999999999999920e-01
7.224310759861184150e-02;6.800000000000000488e-01;6.320000000000000062e-01
8.130757298598483354e-03;7.199999999999999734e-01;6.720000000000000417e-01
1.431231376953630806e-02;6.999999999999999556e-01;6.520000000000000240e-01
1.492569864537357863e-02;4.199999999999999845e-01;3.479999999999999760e-01
1.694577950313098935e-02;6.999999999999999556e-01;6.520000000000000240e-01
8.721038010779216809e-02;5.799999999999999600e-01;5.400000000000000355e-01
1.034235054536730876e-02;2.999999999999999889e-01;1.272000000000000075e-01
4.014535858479841707e-02;2.999999999999999889e-01;2.039999999999999869e-01
4.565628092482082456e-02;2.999999999999999889e-01;2.039999999999999869e-01
7.730694051802397201e-03;7.800000000000000266e-01;7.640000000000000124e-01
3.227017831779879081e-02;4.400000000000000022e-01;3.639999999999999902e-01
6.430318115027384290e-03;6.679999999999999272e-01;2.839999999999999747e-01
7.797280387768287802e-02;6.640000000000000346e-01;6.199999999999999956e-01
8.621465199268299809e-03;3.200000000000000067e-01;1.355999999999999983e-01
5.574305443858926928e-03;6.600000000000000311e-01;6.159999999999999920e-01
3.022774298901086953e-01;6.079999999999999849e-01;5.679999999999999494e-01
6.416278416758219860e-02;6.800000000000000488e-01;6.320000000000000062e-01
5.573692058983089476e-02;2.999999999999999889e-01;2.039999999999999869e-01
2.131307981909235510e-02;6.600000000000000311e-01;6.159999999999999920e-01
1.329000564314085642e-01;5.779999999999999583e-01;5.360000000000000320e-01
3.163430266318082579e-02;3.718000000000000194e-01;1.575999999999999901e-01
1.065858452579896837e-01;7.820000000000000284e-01;7.680000000000000160e-01
1.122303491931944258e-01;5.360000000000000320e-01;4.440000000000000058e-01
2.044616252790901201e-02;6.700000000000000400e-01;6.239999999999999991e-01
1.849614385374723502e-01;2.600000000000000089e-01;1.104000000000000120e-01
1.834088932628531385e-02;7.600000000000000089e-01;7.079999999999999627e-01
2.282609584615762077e-02;6.999999999999999556e-01;6.520000000000000240e-01
7.169787659786760331e-03;6.400000000000000133e-01;2.720000000000000195e-01
4.968417494281889869e-03;6.400000000000000133e-01;5.999999999999999778e-01
8.658949830569466488e-03;3.202000000000000401e-01;1.355999999999999983e-01
3.271386004465441644e-02;4.600000000000000200e-01;3.800000000000000044e-01
5.827156320454068665e-03;6.199999999999999956e-01;5.759999999999999565e-01
2.388111783259772719e-02;6.099999999999999867e-01;5.679999999999999494e-01
2.209207861140568760e-02;7.600000000000000089e-01;7.079999999999999627e-01
6.401284564237753882e-02;6.899999999999999467e-01;6.440000000000000169e-01
1.423052911942467302e-01;6.500000000000000222e-01;6.039999999999999813e-01
1.443976151596027546e-01;6.899999999999999467e-01;6.400000000000000133e-01
6.836855979957308371e-02;6.779999999999999361e-01;6.320000000000000062e-01
2.310416365653718274e-02;5.820000000000000728e-01;5.400000000000000355e-01
3.005176968352066616e-02;4.400000000000000022e-01;3.639999999999999902e-01
1.091845525152869145e-01;7.199999999999999734e-01;6.720000000000000417e-01
1.350673496593669289e-02;7.199999999999999734e-01;6.720000000000000417e-01
5.644912858455305993e-02;6.800000000000000488e-01;6.320000000000000062e-01
2.803305190326511528e-02;3.800000000000000044e-01;2.839999999999999747e-01
1.628352829885201525e-01;8.619999999999999885e-01;8.479999999999999760e-01
9.609696388117235435e-03;6.400000000000000133e-01;5.959999999999999742e-01
8.741075250056568047e-02;6.800000000000000488e-01;6.320000000000000062e-01
1.953835291166985261e-02;4.147999999999999465e-01;3.079999999999999960e-01
6.733602859191367696e-02;5.979999999999999760e-01;5.600000000000000533e-01
2.149573220434167556e-02;8.299999999999999600e-01;8.159999999999999476e-01
2.920870624861988257e-02;6.600000000000000311e-01;6.159999999999999920e-01
6.541204469803743593e-02;6.280000000000000027e-01;5.839999999999999636e-01
5.312799025126970637e-02;6.600000000000000311e-01;6.159999999999999920e-01
2.025192398389387763e-02;2.226000000000000201e-01;9.435999999999999943e-02
6.938609715471202866e-02;5.699999999999999512e-01;5.320000000000000284e-01
1.028169359653451249e-02;5.959999999999999742e-01;2.520000000000000018e-01
5.687440876513356891e-03;7.199999999999999734e-01;6.720000000000000417e-01
2.747964243750971036e-01;6.199999999999999956e-01;2.640000000000000124e-01
2.190806314865450730e-02;6.999999999999999556e-01;6.520000000000000240e-01
5.342037037541880889e-02;6.659999999999999254e-01;6.239999999999999991e-01
6.815387509303004292e-03;6.800000000000000488e-01;6.320000000000000062e-01
4.794079881793918835e-02;6.679999999999999272e-01;6.199999999999999956e-01
7.912664898300787730e-03;5.739999999999999547e-01;4.759999999999999787e-01
5.311095178249644611e-02;6.400000000000000133e-01;5.959999999999999742e-01
2.725691557370569229e-01;5.579999999999999405e-01;4.640000000000000235e-01
1.259592657919343939e-01;6.400000000000000133e-01;5.959999999999999742e-01
2.092105872955724588e-01;7.199999999999999734e-01;6.720000000000000417e-01
6.685690685000968136e-02;4.199999999999999845e-01;3.479999999999999760e-01
9.189868517544171056e-03;6.459999999999999076e-01;6.039999999999999813e-01
4.198619475106115523e-02;4.400000000000000022e-01;3.639999999999999902e-01
5.554540820081947834e-03;7.600000000000000089e-01;7.079999999999999627e-01
2.163612918703331639e-02;2.280000000000000082e-01;9.664000000000000368e-02
5.873637263267515035e-02;5.999999999999999778e-01;5.560000000000000497e-01
2.227950176791151926e-02;7.399999999999999911e-01;6.879999999999999449e-01
1.673859172284817773e-02;5.600000000000000533e-01;4.640000000000000235e-01
1.659887627890746509e-02;2.857999999999999985e-01;1.940000000000000058e-01
2.855647366397958548e-02;5.999999999999999778e-01;5.600000000000000533e-01
6.737010552946019575e-03;7.479999999999999982e-01;6.959999999999999520e-01
7.633234010419363835e-02;4.799999999999999822e-01;3.960000000000000187e-01
3.115995169253333447e-02;8.240000000000000657e-01;8.120000000000000551e-01
1.674377141735524932e-01;6.199999999999999956e-01;5.759999999999999565e-01
9.620601008132120824e-02;8.859999999999998987e-01;8.679999999999999938e-01
1.151548319734363446e-01;4.484000000000000208e-01;3.719999999999999973e-01
1.411643953251894013e-01;5.999999999999999778e-01;5.600000000000000533e-01
1.388294435645021953e-02;6.480000000000000204e-01;6.039999999999999813e-01
2.930616629000291629e-01;6.079999999999999849e-01;5.679999999999999494e-01
4.403040208060149951e-01;2.999999999999999889e-01;1.267999999999999960e-01
1.034235054536730876e-02;2.999999999999999889e-01;1.272000000000000075e-01
1.299285474773524685e-01;6.280000000000000027e-01;5.839999999999999636e-01
8.675511222217072160e-02;5.920000000000000817e-01;5.520000000000000462e-01
2.718521769710782049e-02;2.283999999999999919e-01;9.687999999999999390e-02
5.260661310680802422e-02;4.799999999999999822e-01;3.960000000000000187e-01
6.062627958900487085e-02;6.600000000000000311e-01;6.159999999999999920e-01
4.586755793760921227e-03;7.580000000000000071e-01;7.079999999999999627e-01
1.221406041704719281e-01;5.799999999999999600e-01;5.400000000000000355e-01
1.839950165886531860e-02;5.200000000000000178e-01;4.319999999999999951e-01
1.526646802083872767e-01;8.020000000000000462e-01;7.880000000000000338e-01
5.108132938222601643e-03;6.999999999999999556e-01;6.520000000000000240e-01
3.434955304688713795e-02;6.300000000000000044e-01;5.879999999999999671e-01
4.501563449894633792e-03;7.840000000000000302e-01;7.680000000000000160e-01
7.918866900934252995e-02;6.600000000000000311e-01;6.159999999999999920e-01
4.185874700463718817e-02;5.999999999999999778e-01;5.600000000000000533e-01
2.385385628256051285e-02;7.299999999999999822e-01;6.800000000000000488e-01
1.001861963867541616e-01;5.600000000000000533e-01;4.640000000000000235e-01
2.615200495069748554e-02;7.140000000000000790e-01;6.640000000000000346e-01
3.451516696336320161e-02;6.999999999999999556e-01;6.520000000000000240e-01
5.104657090592856772e-02;4.600000000000000200e-01;3.800000000000000044e-01
3.163021343067524277e-02;2.992000000000000215e-01;1.267999999999999960e-01
1.047525060179871695e-02;2.999999999999999889e-01;1.272000000000000075e-01
8.130757298598483354e-03;7.199999999999999734e-01;6.720000000000000417e-01
8.219698105594887283e-02;5.879999999999999671e-01;5.480000000000000426e-01
9.324813190228370408e-02;5.859999999999999654e-01;5.480000000000000426e-01
1.127019740088381905e-01;5.360000000000000320e-01;4.440000000000000058e-01
1.233660108446446024e-01;5.140000000000000124e-01;4.279999999999999916e-01
1.656139164760629945e-01;6.179999999999999938e-01;5.759999999999999565e-01
5.582415754994997370e-02;2.965999999999999748e-01;2.000000000000000111e-01
3.679218793022133449e-02;2.399999999999999911e-01;1.015999999999999959e-01
7.582118604099592069e-03;7.600000000000000089e-01;7.079999999999999627e-01
1.490866017660032183e-02;6.800000000000000488e-01;6.320000000000000062e-01
1.613611146702579116e-02;5.600000000000000533e-01;4.640000000000000235e-01
3.557632279856168256e-02;6.039999999999999813e-01;5.639999999999999458e-01
2.761049787768832947e-02;5.400000000000000355e-01;4.480000000000000093e-01
1.664726553022351577e-02;5.799999999999999600e-01;5.400000000000000355e-01
6.992110507419230236e-02;6.800000000000000488e-01;6.320000000000000062e-01
4.781675876526987265e-03;1.000000000000000000e+00;9.799999999999999822e-01
1.046332367365743615e-01;6.600000000000000311e-01;6.159999999999999920e-01
4.288241820853450070e-02;5.999999999999999778e-01;5.600000000000000533e-01
1.861146021040464490e-02;8.199999999999999512e-01;8.040000000000000480e-01
1.775953677174176709e-02;9.000000000000000222e-01;8.840000000000000080e-01
2.180924002976961096e-02;6.879999999999999449e-01;6.400000000000000133e-01
4.019715552986911564e-03;6.999999999999999556e-01;6.520000000000000240e-01
8.043520338479404411e-03;6.920000000000000595e-01;6.440000000000000169e-01
8.992903818525313508e-03;3.200000000000000067e-01;1.360000000000000098e-01
7.984226467148469730e-02;6.999999999999999556e-01;6.520000000000000240e-01
8.606471346747832790e-03;6.600000000000000311e-01;6.159999999999999920e-01
2.943906634643432552e-02;2.600000000000000089e-01;1.620000000000000051e-01
3.227358601155344564e-02;4.400000000000000022e-01;3.639999999999999902e-01
1.027215205402148834e-02;2.399999999999999911e-01;1.015999999999999959e-01
7.039613758359072708e-03;5.799999999999999600e-01;5.440000000000000391e-01
6.674990526611361726e-03;6.239999999999999991e-01;2.640000000000000124e-01
1.036620440164986827e-02;8.000000000000000444e-01;7.880000000000000338e-01
1.076694918719688608e-02;7.979999999999999316e-01;7.840000000000000302e-01
6.389425789971566252e-03;7.399999999999999911e-01;6.919999999999999485e-01
1.427482913823514138e-02;5.200000000000000178e-01;2.200000000000000011e-01
3.821660391966566483e-02;6.600000000000000311e-01;6.159999999999999920e-01
4.010242164348980232e-02;6.999999999999999556e-01;6.520000000000000240e-01
8.183440244045396550e-02;8.719999999999999973e-01;8.559999999999999831e-01
7.580823680472824344e-02;6.079999999999999849e-01;5.679999999999999494e-01
4.076964808065056817e-02;4.597999999999999865e-01;1.951999999999999846e-01
1.324775024058317922e-02;7.199999999999999734e-01;6.720000000000000417e-01
1.526646802083872836e-02;6.199999999999999956e-01;5.759999999999999565e-01
3.632397080833221770e-02;4.299999999999999933e-01;3.559999999999999831e-01
5.853736331740350476e-03;8.199999999999999512e-01;8.040000000000000480e-01
5.457762317449845607e-02;6.400000000000000133e-01;5.959999999999999742e-01
1.412148291927582504e-02;2.800000000000000266e-01;1.743999999999999995e-01
4.102318049599663896e-02;7.199999999999999734e-01;6.720000000000000417e-01
1.648778546250582663e-02;6.400000000000000133e-01;5.959999999999999742e-01
8.883857618376464829e-03;2.800000000000000266e-01;1.188000000000000028e-01
6.050701030759207157e-03;6.400000000000000133e-01;5.959999999999999742e-01
1.332006150205688466e-01;6.480000000000000204e-01;6.039999999999999813e-01
5.483865251610475777e-02;5.799999999999999600e-01;5.400000000000000355e-01
6.815387509303004292e-03;6.999999999999999556e-01;6.520000000000000240e-01
5.854417870491280401e-03;7.199999999999999734e-01;6.720000000000000417e-01
3.825204393471404174e-02;6.800000000000000488e-01;6.320000000000000062e-01
1.200189740388258978e-02;4.660000000000000253e-01;1.975999999999999979e-01
4.826657434088387627e-02;6.079999999999999849e-01;5.639999999999999458e-01
7.926295673319393165e-03;2.564000000000000168e-01;1.087999999999999939e-01
6.405101181242963196e-03;7.199999999999999734e-01;6.720000000000000417e-01
3.463579932227786595e-02;7.040000000000000702e-01;6.560000000000000275e-01
7.088003009675124255e-02;8.020000000000000462e-01;7.880000000000000338e-01
1.100173928689237440e-01;4.600000000000000200e-01;3.800000000000000044e-01
1.266026383728125967e-02;5.400000000000000355e-01;4.480000000000000093e-01
3.625827047274253756e-01;5.000000000000000000e-01;4.159999999999999809e-01
5.035071984122873462e-02;6.199999999999999956e-01;5.799999999999999600e-01
2.964693566546806880e-02;7.199999999999999734e-01;6.720000000000000417e-01
9.691481038228871511e-03;7.399999999999999911e-01;6.879999999999999449e-01
1.159338307657496736e-01;6.199999999999999956e-01;5.799999999999999600e-01
9.797801083373998757e-03;6.600000000000000311e-01;2.800000000000000266e-01
4.197188243729162160e-02;6.199999999999999956e-01;5.759999999999999565e-01
3.341345957248437193e-01;6.199999999999999956e-01;5.759999999999999565e-01
2.355397923215118289e-02;3.187999999999999723e-01;1.355999999999999983e-01
6.079325658298279610e-03;6.800000000000000488e-01;6.320000000000000062e-01
1.594664369426716799e-02;7.179999999999999716e-01;6.680000000000000382e-01
1.035938901414056555e-02;2.999999999999999889e-01;1.272000000000000075e-01
8.621465199268299809e-03;3.200000000000000067e-01;1.355999999999999983e-01
2.230335562419407877e-02;5.600000000000000533e-01;4.640000000000000235e-01
1.152890951073696178e-02;7.199999999999999734e-01;6.720000000000000417e-01
6.542226777930139348e-02;6.800000000000000488e-01;6.320000000000000062e-01
6.634779740306474480e-03;6.579999999999999183e-01;6.119999999999999885e-01
6.849464446849518745e-03;6.199999999999999956e-01;5.759999999999999565e-01
7.388016367834641940e-02;5.999999999999999778e-01;5.560000000000000497e-01
5.963464070640128213e-03;4.639999999999999680e-01;1.964000000000000190e-01
1.923574970625679947e-02;4.600000000000000200e-01;3.800000000000000044e-01
4.598001183151271404e-02;7.500000000000000000e-01;6.999999999999999556e-01
4.975232881791192587e-03;5.660000000000000586e-01;2.399999999999999911e-01
1.065265513866587438e-01;4.600000000000000200e-01;3.800000000000000044e-01
6.491656602611111347e-03;6.199999999999999956e-01;5.799999999999999600e-01
2.231221562795617300e-02;6.800000000000000488e-01;6.320000000000000062e-01
6.259933427294809422e-03;6.800000000000000488e-01;6.320000000000000062e-01
6.406464258744823913e-03;6.700000000000000400e-01;6.239999999999999991e-01
9.783761385104834674e-02;6.600000000000000311e-01;6.159999999999999920e-01
1.262209766722916307e-02;2.600000000000000089e-01;1.620000000000000051e-01
1.146184609764542006e-01;7.159999999999999698e-01;6.640000000000000346e-01
6.208136482224105995e-02;6.800000000000000488e-01;6.320000000000000062e-01
2.560609241120231569e-02;6.199999999999999956e-01;5.799999999999999600e-01
5.099068472835228266e-02;5.000000000000000000e-01;4.159999999999999809e-01
3.285698318234978044e-02;2.500000000000000000e-01;1.168000000000000010e-01
1.316099035758975244e-01;5.000000000000000000e-01;2.119999999999999940e-01
7.408326222612364974e-03;4.050000000000000266e-01;1.719999999999999862e-01
9.078096162391600943e-03;7.600000000000000089e-01;7.079999999999999627e-01
1.230586368679750450e-02;6.999999999999999556e-01;6.520000000000000240e-01
3.505017488284348920e-02;6.800000000000000488e-01;6.320000000000000062e-01
1.422235065441350942e-02;2.600000000000000089e-01;1.104000000000000120e-01
1.448815076727632579e-02;5.400000000000000355e-01;4.480000000000000093e-01
6.564444941210467732e-02;4.000000000000000222e-01;2.999999999999999889e-01
1.217773440162260752e-02;5.520000000000000462e-01;2.359999999999999876e-01
6.526346925033463253e-02;4.799999999999999822e-01;2.039999999999999869e-01
4.923435936720489681e-03;6.800000000000000488e-01;6.320000000000000062e-01
2.296512975134740175e-02;5.040000000000000036e-01;4.159999999999999809e-01
1.473391364086179267e-01;6.400000000000000133e-01;5.959999999999999742e-01
3.412191910407642165e-02;2.999999999999999889e-01;2.039999999999999869e-01
1.307872863035246420e-02;6.600000000000000311e-01;6.159999999999999920e-01
1.874095257308140000e-02;4.147999999999999465e-01;1.759999999999999898e-01
2.153710160652314298e-01;2.600000000000000089e-01;1.620000000000000051e-01
1.149755872819416790e-02;8.599999999999999867e-01;8.439999999999999725e-01
6.338174075901607807e-02;7.099999999999999645e-01;6.640000000000000346e-01
6.544816625183674970e-03;8.199999999999999512e-01;8.040000000000000480e-01
4.078327885566917187e-03;7.359999999999999876e-01;6.800000000000000488e-01
6.898603390791593903e-02;5.999999999999999778e-01;5.560000000000000497e-01
1.751418282140685886e-02;6.999999999999999556e-01;6.520000000000000240e-01
3.800123767437169064e-02;6.800000000000000488e-01;6.320000000000000062e-01
2.214005893947117998e-01;6.600000000000000311e-01;6.159999999999999920e-01
3.374979894606847802e-02;6.199999999999999956e-01;5.759999999999999565e-01
3.960421681655975495e-02;5.799999999999999600e-01;5.400000000000000355e-01
1.643598851743512460e-02;6.380000000000000115e-01;5.959999999999999742e-01
1.570762805431591136e-01;6.999999999999999556e-01;6.520000000000000240e-01
5.152432957033070693e-02;3.400000000000000244e-01;2.560000000000000053e-01
1.669326939591131154e-01;5.779999999999999583e-01;5.400000000000000355e-01
4.258731192938167848e-02;5.799999999999999600e-01;5.400000000000000355e-01
1.380013739821218666e-01;4.600000000000000200e-01;3.800000000000000044e-01
9.454305552905127585e-03;6.199999999999999956e-01;5.759999999999999565e-01
7.660359252706390454e-02;6.199999999999999956e-01;5.759999999999999565e-01
1.493932942039218406e-02;8.800000000000000044e-01;8.639999999999999902e-01
3.748258668491372819e-02;6.600000000000000311e-01;6.159999999999999920e-01
6.907395240678594443e-03;8.599999999999999867e-01;8.439999999999999725e-01
3.374979894606847802e-02;6.400000000000000133e-01;5.959999999999999742e-01
3.687465411908390223e-02;7.199999999999999734e-01;6.720000000000000417e-01
2.947178020647897925e-02;5.000000000000000000e-01;4.159999999999999809e-01
3.543183658336445524e-02;7.600000000000000089e-01;7.079999999999999627e-01
2.619398773775479250e-01;7.199999999999999734e-01;6.720000000000000417e-01
6.259933427294809422e-03;6.800000000000000488e-01;6.320000000000000062e-01
3.935545517247019537e-02;6.300000000000000044e-01;5.879999999999999671e-01
4.469871897976375463e-02;5.779999999999999583e-01;4.799999999999999822e-01
4.269022428077215436e-02;6.700000000000000400e-01;6.239999999999999991e-01
9.915025748534010697e-02;3.800000000000000044e-01;2.839999999999999747e-01
3.177333656837060677e-02;6.420000000000000151e-01;5.959999999999999742e-01
1.525965263332942565e-02;9.279999999999999361e-01;9.120000000000000329e-01
6.568602327591141488e-02;6.280000000000000027e-01;5.839999999999999636e-01
1.519831414574569772e-01;6.400000000000000133e-01;5.959999999999999742e-01
5.853736331740350476e-03;8.199999999999999512e-01;8.040000000000000480e-01
3.729311891215510849e-02;6.800000000000000488e-01;6.320000000000000062e-01
1.034235054536730876e-02;2.999999999999999889e-01;1.272000000000000075e-01
1.089507847237178133e-02;4.799999999999999822e-01;3.960000000000000187e-01
7.326814188001101735e-02;6.800000000000000488e-01;6.320000000000000062e-01
2.952425869030061295e-03;6.999999999999999556e-01;6.520000000000000240e-01
5.290103784720991825e-02;5.999999999999999778e-01;5.560000000000000497e-01
6.344853155660724886e-02;6.199999999999999956e-01;5.759999999999999565e-01
4.075942499938661756e-02;3.200000000000000067e-01;2.159999999999999976e-01
1.206650727747078239e-01;4.600000000000000200e-01;3.800000000000000044e-01
7.197049209823972067e-03;7.099999999999999645e-01;6.640000000000000346e-01
6.671991756107269189e-02;7.620000000000000107e-01;7.479999999999999982e-01
1.028033051903265091e-02;7.159999999999999698e-01;6.680000000000000382e-01
1.204953696257261841e-01;6.300000000000000044e-01;5.839999999999999636e-01
1.573945591398435706e-01;5.999999999999999778e-01;5.600000000000000533e-01
1.036143363039335706e-02;7.359999999999999876e-01;6.879999999999999449e-01
6.684600222999478869e-02;5.000000000000000000e-01;4.159999999999999809e-01
3.991431694823304593e-02;5.979999999999999760e-01;5.560000000000000497e-01
4.746849246354449547e-02;5.200000000000000178e-01;4.319999999999999951e-01
